image_path,class_id,label_name
C:\Users\DELL\Downloads\ai_major\myData\11\11_8902_1577671997.628892.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8903_1577671997.6298904.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8904_1577671997.630886.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8905_1577671997.630886.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8906_1577671997.6318836.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8907_1577671997.6328814.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8908_1577671997.6338782.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8909_1577671997.6338782.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8910_1577671997.6348753.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8911_1577671997.6358747.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8912_1577671997.6368697.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8913_1577671997.6378672.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8914_1577671997.6388671.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8915_1577671997.6398635.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8916_1577671997.6398635.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8917_1577671997.640859.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8918_1577671997.6418567.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8919_1577671997.6428542.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8920_1577671997.6428542.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8921_1577671997.6438506.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8922_1577671997.6448488.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8923_1577671997.6458611.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8924_1577671997.6458611.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8925_1577671997.6468592.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8926_1577671997.647841.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8927_1577671997.6488383.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8928_1577671997.6498356.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8929_1577671997.6508389.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8930_1577671997.6518302.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8931_1577671997.6528275.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8932_1577671997.653824.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8933_1577671997.6548226.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8934_1577671997.6558206.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8935_1577671997.656818.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8936_1577671997.6578152.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8937_1577671997.6588125.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8938_1577671997.6598096.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8939_1577671997.6598096.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8940_1577671997.660807.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8941_1577671997.6618042.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8942_1577671997.6628017.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8943_1577671997.6637993.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8944_1577671997.6647966.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8945_1577671997.6647966.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8946_1577671997.6657934.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8947_1577671997.666791.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8948_1577671997.6678007.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8949_1577671997.6687858.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8950_1577671997.6697838.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8951_1577671997.6707804.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8952_1577671997.6717887.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8953_1577671997.672776.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8954_1577671997.672776.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8955_1577671997.6737773.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8956_1577671997.6747699.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8957_1577671997.675767.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8958_1577671997.676765.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8959_1577671997.677762.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8960_1577671997.6787577.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8961_1577671997.679757.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8962_1577671997.6807535.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8963_1577671997.6817498.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8964_1577671997.682748.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8965_1577671997.683745.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8966_1577671997.684742.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8967_1577671997.6887364.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8968_1577671997.689729.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8969_1577671997.690727.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8970_1577671997.6917253.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8971_1577671997.6927235.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8972_1577671997.693732.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8973_1577671997.694719.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8974_1577671997.6967106.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8975_1577671997.6977098.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8976_1577671997.6987052.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8977_1577671997.699702.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8978_1577671997.7006996.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8979_1577671997.7017028.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8980_1577671997.7036936.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8981_1577671997.7046902.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8982_1577671997.7056878.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8983_1577671997.7066832.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8984_1577671997.7076814.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8985_1577671997.7086797.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8986_1577671997.7106743.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8987_1577671997.711677.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8988_1577671997.7126665.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8989_1577671997.7136738.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8990_1577671997.7146611.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8991_1577671997.7156644.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8992_1577671997.7166557.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8993_1577671997.7176566.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8994_1577671997.718653.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8995_1577671997.7206466.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8996_1577671997.7216456.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8997_1577671997.723639.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8998_1577671997.723639.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_8999_1577671997.7256334.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9000_1577671997.7266312.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9001_1577671997.7276406.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9002_1577671997.7286258.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9003_1577671997.7286258.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9004_1577671997.7296226.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9005_1577671997.73062.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9006_1577671997.7316175.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9007_1577671997.7326176.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9008_1577671997.7336135.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9009_1577671997.7346096.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9010_1577671997.7346096.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9011_1577671997.735617.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9012_1577671997.7366054.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9013_1577671997.7376034.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9014_1577671997.7385988.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9015_1577671997.739596.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9016_1577671997.7405934.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9017_1577671997.7405934.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9018_1577671997.7415903.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9019_1577671997.7426012.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9020_1577671997.7435882.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9021_1577671997.7445853.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9022_1577671997.7445853.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9023_1577671997.745581.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9024_1577671997.7465792.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9025_1577671997.7475753.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9026_1577671997.7475753.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9027_1577671997.7485723.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9028_1577671997.7495692.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9029_1577671997.7505717.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9030_1577671997.7515643.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9031_1577671997.7515643.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9032_1577671997.7525613.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9033_1577671997.7535605.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9034_1577671997.754566.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9035_1577671997.755555.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9036_1577671997.7565532.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9037_1577671997.7575476.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9038_1577671997.7595465.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9039_1577671997.7595465.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9040_1577671997.7605402.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9041_1577671997.7615511.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9042_1577671997.762542.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9043_1577671997.762542.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9044_1577671997.7635317.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9045_1577671997.764542.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9046_1577671997.7655268.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9047_1577671997.7655268.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9048_1577671997.7665334.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9049_1577671997.7675266.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9050_1577671997.7685194.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9051_1577671997.769517.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9052_1577671997.7705145.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9053_1577671997.7715116.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9054_1577671997.7725081.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9055_1577671997.7735054.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9056_1577671997.7735054.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9057_1577671997.774503.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9058_1577671997.7755008.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9059_1577671997.7764974.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9060_1577671997.7764974.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9061_1577671997.7774947.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9062_1577671997.778492.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9063_1577671997.7794902.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9064_1577671997.7794902.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9065_1577671997.7804868.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9066_1577671997.7814846.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9067_1577671997.7824814.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9068_1577671997.7824814.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9069_1577671997.7834785.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9070_1577671997.7844768.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9071_1577671997.7844768.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9072_1577671997.7854738.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9073_1577671997.7864802.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9074_1577671997.7874677.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9075_1577671997.7884767.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9076_1577671997.7894626.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9077_1577671997.7904594.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9078_1577671997.7914565.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9079_1577671997.7924564.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9080_1577671997.7934523.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9081_1577671997.7944503.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9082_1577671997.7954514.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9083_1577671997.7964444.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9084_1577671997.7964444.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9085_1577671997.797442.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9086_1577671997.79845.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9087_1577671997.799448.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9088_1577671997.799448.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9089_1577671997.8004391.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9090_1577671997.801443.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9091_1577671997.802427.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9092_1577671997.8034246.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9093_1577671997.8044221.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9094_1577671997.8064182.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9095_1577671997.807415.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9096_1577671997.807415.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9097_1577671997.8084219.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9098_1577671997.8104177.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9099_1577671997.8114042.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9100_1577671997.812402.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9101_1577671997.8134015.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9102_1577671997.8143947.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9103_1577671997.8143947.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9104_1577671997.815392.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9105_1577671997.8193827.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9106_1577671997.8203814.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9107_1577671997.8213782.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9108_1577671997.8263643.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9109_1577671997.8263643.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9110_1577671997.8273623.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9111_1577671997.8483052.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9112_1577671997.8662586.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9113_1577671997.8672826.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9114_1577671997.868254.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9115_1577671997.869248.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9116_1577671997.8702462.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9117_1577671997.8712435.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9118_1577671997.8722498.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9119_1577671997.8732433.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9120_1577671997.8742354.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9121_1577671997.8742354.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9122_1577671997.8752322.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9123_1577671997.8762302.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9124_1577671997.8772278.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9125_1577671997.8772278.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9126_1577671997.8782248.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9127_1577671997.8792222.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9128_1577671997.8802197.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9129_1577671997.8802197.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9130_1577671997.881216.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9131_1577671997.882214.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9132_1577671997.883212.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9133_1577671997.883212.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9134_1577671997.884217.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9135_1577671997.8852065.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9136_1577671997.886204.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9137_1577671997.8872023.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9138_1577671997.8882113.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9139_1577671997.8891957.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9140_1577671997.890193.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9141_1577671997.890193.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9142_1577671997.8912013.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9143_1577671997.8921876.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9144_1577671997.8921876.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9145_1577671997.8931904.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9146_1577671997.8941824.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9147_1577671997.8951805.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9148_1577671997.8961766.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9149_1577671997.897175.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9150_1577671997.8981712.png,11,Right-of-way at the next intersection
C:\Users\DELL\Downloads\ai_major\myData\11\11_9151_1577671997.8991683.png,11,Right-of-way at the next intersection
